gene,mean_log1p_CP10K,detection_fraction,sd_log1p_CP10K
TTC34,0.006804135272339918,0.006844106463878327,0.086950802685661
LINC00982,0.010103254539458444,0.008365019011406844,0.11684383366471585
AL590438.1,0.0004191222544217481,0.0007604562737642585,0.01519860044080746
MEGF6,0.07520492906205675,0.08821292775665399,0.28001189221253336
AL513320.1,0.00282332093972978,0.0038022813688212928,0.04756551571386659
WRAP73,0.08489768095793797,0.10950570342205324,0.2644499496034434
AL136528.1,0.0003415950734579551,0.0007604562737642585,0.012387237802961993
LRRC47,0.16251940677721652,0.18479087452471482,0.38729647999738326
CEP104,0.13121496879061967,0.15361216730038021,0.34654932115103104
C1orf174,0.16865086009763655,0.20912547528517111,0.36903693893919837
AL805961.2,0.0,0.0,0.0
NPHP4,0.029560661474596805,0.03650190114068441,0.16984645017931627
CHD5,0.004362628638086911,0.003041825095057034,0.08148223668549508
RPL22,1.549750967680566,0.8532319391634982,0.8038367722712629
AL031847.1,0.001284269995891998,0.0007604562737642585,0.04657139132974437
ICMT,0.23635780598705192,0.267680608365019,0.4401771873711973
GPR153,0.10341113979832477,0.11254752851711027,0.3223974161624495
ACOT7,0.09800650485983661,0.11634980988593156,0.3093304292617265
HES2,0.0,0.0,0.0
TNFRSF25,0.01809775558611107,0.022053231939163497,0.13307213085410408
PLEKHG5,0.012054096551233094,0.01749049429657795,0.09602946598548803
NOL9,0.10485306337481852,0.12015209125475285,0.31658820510286967
KLHL21,0.15525526338578868,0.16425855513307985,0.3951321428375991
DNAJC11,0.07304250284067083,0.09201520912547528,0.2528767617508956
CAMTA1-DT,0.0027894321585457695,0.0038022813688212928,0.048359539832930946
AL359881.3,0.0,0.0,0.0
AL359881.2,0.0008279172758063864,0.0007604562737642585,0.03002270516602307
AL359881.1,0.0024379907364177928,0.0022813688212927757,0.051786128864186765
Z98884.1,0.0007924914729372675,0.001520912547528517,0.02031801976896297
UTS2,0.0017114162269460697,0.001520912547528517,0.0461802872304618
TNFRSF9,0.013182087776415604,0.012927756653992395,0.1273832697276039
AL034417.3,0.037941546493504605,0.03878326996197719,0.21371985940492635
ERRFI1,0.008517436459437162,0.0076045627376425855,0.1104675973451882
RERE,0.4697581555538721,0.44866920152091255,0.5960437831501858
ENO1,1.0800956332645804,0.714828897338403,0.813760698634283
SLC2A5,0.006650436075805177,0.01064638783269962,0.06735721406598932
GPR157,0.032669391223236484,0.04182509505703422,0.17163959277019913
MIR34AHG,0.03019205120666053,0.03574144486692015,0.17147064902571652
AL928921.2,0.006312423476483204,0.008365019011406844,0.0710688687624373
PIK3CD-AS1,0.0,0.0,0.0
PIK3CD-AS2,0.028984720126786816,0.03650190114068441,0.16428605744692043
CLSTN1,0.38941099900891124,0.3726235741444867,0.5768993284303782
CTNNBIP1,0.12786813676396203,0.16273764258555132,0.3266062484461723
LZIC,0.19111335044157962,0.21596958174904943,0.40821733914270525
AL139424.3,0.0025827057662716566,0.003041825095057034,0.04813669146887998
AL139424.1,0.0014843987769186868,0.0022813688212927757,0.0315603591409062
DFFA,0.18681991700044717,0.21064638783269962,0.40690014724816537
CASZ1,0.012474337826255833,0.015209125475285171,0.1056304728475702
C1orf127,0.0,0.0,0.0
MASP2,0.0,0.0,0.0
SRM,0.4933429788831604,0.45019011406844106,0.6107633219096302
EXOSC10,0.12392660193211942,0.1429657794676806,0.3405518090098652
MTOR,0.10105344241109367,0.10798479087452471,0.32654449495213494
FBXO2,0.030170305906976228,0.0311787072243346,0.1836453799908849
MAD2L2,0.19074177819288887,0.22889733840304183,0.3898380457704021
MTHFR,0.17221468682933772,0.16273764258555132,0.43768316459181544
KIAA2013,0.21967539587968343,0.24714828897338403,0.4295930403450047
DHRS3,0.43475406697694313,0.35665399239543727,0.6690366945102425
AC254633.1,0.003943378295756407,0.0045627376425855515,0.0652314800317704
AL357873.1,0.00479601191833884,0.00532319391634981,0.06876362298099806
TMEM51-AS1,0.0026835672318135336,0.003041825095057034,0.050183252629747044
AL031283.2,0.0,0.0,0.0
AL031283.1,0.001364452464631563,0.001520912547528517,0.03690396637884347
CASP9,0.04204473689268479,0.05475285171102662,0.19470251791551257
AL121992.3,0.0,0.0,0.0
AGMAT,0.002376161013859127,0.0038022813688212928,0.04020085730542276
AL121992.1,0.003210093181000128,0.0038022813688212928,0.05754711701400328
AL121992.2,0.00037145147041128476,0.0007604562737642585,0.013469918197783452
SLC25A34-AS1,0.001203167781068803,0.0007604562737642585,0.04363038749385187
UQCRHL,0.028690236554126572,0.03193916349809886,0.17405282713009948
AL450998.2,0.18179076791929819,0.19011406844106463,0.4233923197730302
ZBTB17,0.07959527411959798,0.09961977186311786,0.2637867318651301
HSPB7,0.11540939356935949,0.08821292775665399,0.4101801793865512
FAM131C,0.00043298612243529677,0.0007604562737642585,0.01570134489849017
EPHA2,0.06288591066034126,0.06920152091254753,0.26355378875681296
ARHGEF19,0.05459654298207302,0.07300380228136882,0.21408078381830928
CPLANE2,0.010974175324330761,0.012927756653992395,0.11022623530176025
FBXO42,0.12043715207723943,0.12927756653992395,0.3508932055208141
NBPF1,0.03731171194805792,0.04638783269961977,0.1851654135940668
BX284668.5,0.10101528317002988,0.11330798479087452,0.3121422868000052
BX284668.6,0.084318063587322,0.0844106463878327,0.3098016477378847
MFAP2,0.04392112069722466,0.060836501901140684,0.1883771257454914
ATP13A2,0.041186179932977046,0.05247148288973384,0.19866870200385517
SDHB,0.3517033014492604,0.3650190114068441,0.5225692195742545
PADI2,0.007284818022050296,0.006083650190114068,0.09875871124582206
AL590644.3,0.0,0.0,0.0
RCC2,0.21070637697688113,0.23041825095057034,0.43052513365424877
ALDH4A1,0.0007583782495960855,0.0007604562737642585,0.027501016414679214
IFFO2,0.00211898613684116,0.003041825095057034,0.03879012453008564
UBR4,0.2520860519542957,0.264638783269962,0.4785817723133048
EMC1,0.16649225168007473,0.19315589353612167,0.38187863155684204
AKR7A3,0.011734896743630364,0.015209125475285171,0.10536275096932776
AKR7A2,0.5618732851220468,0.48517110266159696,0.6592503106064945
CAPZB,1.362567527537306,0.7901140684410647,0.817736755809782
AL031727.2,0.0,0.0,0.0
TMCO4,0.07194652192334602,0.0844106463878327,0.2639674935491941
RNF186,0.002014657281023342,0.0022813688212927757,0.04648847157439069
PLA2G2A,0.3405729978611861,0.1574144486692015,0.9479204345448099
PLA2G2D,0.0008978405538229532,0.001520912547528517,0.02304142281650766
UBXN10-AS1,0.013346653520075248,0.02053231939163498,0.09983733851519803
AL139254.3,0.0,0.0,0.0
CAMK2N1,0.5917368263897628,0.48365019011406846,0.7120984313205202
MUL1,0.11301308664495413,0.14220532319391635,0.3086680486920653
PINK1-AS,0.0039750411924537,0.006083650190114068,0.053642424503066576
DDOST,0.4709997590342968,0.4479087452471483,0.5832968584914742
KIF17,0.0008881205038233433,0.001520912547528517,0.023056999828712624
SH2D5,0.0005338506538141344,0.0007604562737642585,0.019358988211158636
HP1BP3,0.8470573586940052,0.6524714828897339,0.7357718623171329
EIF4G3,0.34142429191320806,0.35133079847908744,0.521044371810118
ECE1,0.28972640321272164,0.2737642585551331,0.538044547313634
RAP1GAP,0.0030951592435607923,0.0045627376425855515,0.04923351265988792
USP48,0.2997358009874477,0.3102661596958175,0.5041633646096694
HSPG2,0.7243385715154674,0.552851711026616,0.7612932785384161
LINC01635,0.0010978374025653718,0.001520912547528517,0.028148850184339946
WNT4,0.14957018810349204,0.10722433460076046,0.47574395293756944
LUZP1,0.4414018519999009,0.4098859315589354,0.5944108453844786
HTR1D,0.0020936361001702925,0.003041825095057034,0.03866489116902545
LINC01355,0.04420697926774371,0.04334600760456274,0.23020146166085284
HNRNPR,0.3439363693463769,0.34752851711026617,0.5341579901999218
ZNF436,0.08162088323377019,0.09505703422053231,0.2752719382600527
AL109936.2,0.0003804794980722961,0.0007604562737642585,0.013797300921417583
TCEA3,0.22185960076989697,0.22053231939163498,0.469293180992599
ASAP3,0.08831480312933801,0.10646387832699619,0.28320783717337356
E2F2,0.0030861326260201182,0.0038022813688212928,0.05457109550929405
AL021154.1,0.0,0.0,0.0
ID3,1.5666513495985064,0.7155893536121672,1.2201972309371039
ELOA-AS1,0.03761129995541549,0.04258555133079848,0.19753970567190815
GALE,0.03210207339847497,0.04182509505703422,0.16600658121065912
HMGCL,0.16936003266388616,0.19239543726235742,0.391391286344956
FUCA1,0.11662146762850589,0.14068441064638784,0.32212347074451286
CNR2,0.0008522357761060825,0.0007604562737642585,0.030904565209185605
SRSF10,0.35509396215243366,0.36577946768060837,0.5280826437413925
MYOM3,0.0,0.0,0.0
IL22RA1,0.0017254615321720614,0.003041825095057034,0.03178344288016646
IFNLR1,0.001930281251776207,0.003041825095057034,0.03597175893403449
STPG1,0.0170395729916,0.023574144486692015,0.11676366549468752
AL445686.2,0.01356580180930863,0.01596958174904943,0.11664701268418992
RUNX3,0.039878471016097726,0.04258555133079848,0.21110016222804504
SYF2,0.9060210698455633,0.6775665399239543,0.7437290141156533
RSRP1,0.2568807997127732,0.2661596958174905,0.4856270101135329
RHCE,0.0053239100275307575,0.008365019011406844,0.060300164943751004
AL031280.1,0.03812839210012219,0.04182509505703422,0.2058786443264844
AL020996.1,0.0006451452100961688,0.0007604562737642585,0.02339485477353278
AUNIP,0.0,0.0,0.0
PAQR7,0.09446831261960409,0.10418250950570342,0.3099048793510179
STMN1,0.0401117987543793,0.04790874524714829,0.19700122073600598
PAFAH2,0.03660121317386676,0.04258555133079848,0.19406554109282528
SLC30A2,0.0,0.0,0.0
TRIM63,0.0,0.0,0.0
UBXN11,0.036152189849032214,0.04410646387832699,0.18458329229585244
CRYBG2,0.0027142161122920877,0.0022813688212927757,0.05829129141370739
ZNF683,0.0,0.0,0.0
AL512408.1,0.0026009676104244367,0.003041825095057034,0.05512819210984545
GPN2,0.09371085100561817,0.11254752851711027,0.2962755274448893
GPATCH3,0.035212522798314674,0.045627376425855515,0.17950985214507414
NR0B2,0.0,0.0,0.0
KDF1,0.0020983069800817556,0.003041825095057034,0.041239096906088665
TENT5B,0.04307501023005386,0.03802281368821293,0.23845073743522816
SLC9A1,0.04280829510294302,0.049429657794676805,0.2117041458279358
MAP3K6,0.04327137958905648,0.05399239543726236,0.20553542486681678
FCN3,0.0005103424043094788,0.0007604562737642585,0.018506510234829233
CD164L2,0.0,0.0,0.0
