"sample","FAP13","matrix4","fib5","SenMayo"
"TCGA-G4-6588-01",0.15231214247281,0.286413223234027,-0.437301044541789,0.0795692524642958
"TCGA-G4-6625-01",0.412394919952265,0.0784812142564564,0.563929746599217,0.270840200541617
"TCGA-G4-6626-01",-0.813263663021198,-0.395535804417254,-1.07451758230113,-0.259048183327611
"TCGA-G4-6627-01",0.657232051801949,0.497758335192761,0.661704198608548,0.641867079727655
"TCGA-G4-6628-01",-0.184142411007972,-0.261185496604357,0.110875112516851,0.165977327577017
"TCGA-NH-A50T-01",-0.712523068003125,-0.442353554003987,-0.806819559614769,-0.499992725954416
"TCGA-NH-A50U-01",-0.249920931288657,-0.0124071595778528,-0.496491188777873,-0.417612458582985
"TCGA-NH-A50V-01",0.546649317523128,0.311256647760241,0.697514317107398,0.281500865135143
"TCGA-NH-A5IV-01",-0.347917011204347,-0.030445621636217,-0.757920336925557,-0.164018462481035
"TCGA-NH-A6GA-01",-0.344758617804748,-0.784993447673477,0.0501867273318748,-0.145974717508279
"TCGA-NH-A6GB-01",-0.417645370609794,-0.129902418684209,-0.035139881006153,0.0498922718681324
"TCGA-NH-A6GC-01",0.660497071045238,0.765673957546675,0.464582343782694,-0.45572076491058
"TCGA-NH-A8F7-01",-1.38034534509019,-1.18576380176805,-1.36459641293573,-0.721647828262058
"TCGA-NH-A8F8-01",0.270003434228527,0.438697244744464,0.00220349632540955,-0.0787459557939855
"TCGA-QG-A5YV-01",-0.678021942456092,-0.853141836196975,-0.74820570388586,-0.291939265765446
"TCGA-QG-A5YW-01",-0.0657109318435345,0.00191703530364656,-0.0730107734572466,0.0000734019801211075
"TCGA-QG-A5YX-01",-1.48756919939399,-1.44852070942597,-1.48053306973631,-0.563984301886033
"TCGA-QG-A5Z1-01",0.342857532266902,-0.0306086436587235,0.240958119966801,-0.148318255148343
"TCGA-QG-A5Z2-01",-1.09650961332162,-1.59932376752418,-1.36102119413204,-0.188515273108635
"TCGA-QL-A97D-01",-0.901555697184151,-1.5490993281857,-0.802309008978462,-0.105291468173291
"TCGA-RU-A8FL-01",-2.23916760178265,-2.95057323158948,-2.75318730222038,-0.89868050302543
