class,cell_type,cell_subtype,gene,n_cells,mean_log_normalized,median_log_normalized,positive_cells,positive_percent
Tumor,T cells,Unknown,FN1,1493,0.038605012862030295,0.0,36,2.4112525117213663
Tumor,T cells,Unknown,POSTN,1493,0.032263966188694586,0.0,31,2.0763563295378433
Tumor,T cells,Unknown,ACTA2,1493,0.09526748579991359,0.0,93,6.22906898861353
Tumor,T cells,Unknown,TAGLN,1493,0.06319938920666165,0.0,58,3.884795713328868
Tumor,T cells,Unknown,CXCL12,1493,0.003548469488092622,0.0,3,0.20093770931011384
Tumor,T cells,Unknown,CCL2,1493,0.0329554193264594,0.0,31,2.0763563295378433
Tumor,T cells,Unknown,CD74,1493,1.6464505730380803,1.8289575503591082,1051,70.39517749497655
Tumor,T cells,Unknown,HLA-DRA,1493,0.7697613752860323,0.0,560,37.50837240455459
Tumor,T cells,Unknown,CLDN1,1493,0.008749042483315235,0.0,8,0.5358338914936369
Tumor,T cells,Unknown,CLDN2,1493,0.0,0.0,0,0.0
Tumor,T cells,Unknown,CLDN3,1493,0.1374167632597778,0.0,114,7.635632953784327
Tumor,T cells,Unknown,CLDN4,1493,0.2589688180551294,0.0,215,14.400535833891492
Tumor,T cells,Unknown,CLDN7,1493,0.042683587747266175,0.0,39,2.6121902210314802
Tumor,T cells,Unknown,CLDN18,1493,0.0021043735663968887,0.0,2,0.13395847287340923
Tumor,T cells,Unknown,OCLN,1493,0.004499037881884844,0.0,4,0.26791694574681846
Tumor,T cells,Unknown,TJP1,1493,0.002132839343644184,0.0,2,0.13395847287340923
Tumor,T cells,Unknown,CDH1,1493,0.009144167159631915,0.0,9,0.6028131279303416
Tumor,T cells,Unknown,EPCAM,1493,0.1576686891781497,0.0,141,9.444072337575351
Tumor,T cells,Unknown,VIM,1493,1.870863660566044,2.110729658335422,1154,77.29403884795714
Tumor,T cells,Unknown,ZEB1,1493,0.07621036817251237,0.0,71,4.755525787006029
Tumor,T cells,Unknown,SNAI1,1493,0.02130015529323725,0.0,21,1.406563965170797
Tumor,T cells,Unknown,SNAI2,1493,0.0,0.0,0,0.0
Tumor,T cells,Unknown,TWIST1,1493,0.0035721075711501638,0.0,4,0.26791694574681846
Tumor,T cells,gamma delta T cells,FAP,219,0.0,0.0,0,0.0
Tumor,T cells,gamma delta T cells,COL1A1,219,0.02179538252683801,0.0,3,1.36986301369863
Tumor,T cells,gamma delta T cells,COL1A2,219,0.00767067983452733,0.0,1,0.45662100456621
Tumor,T cells,gamma delta T cells,COL3A1,219,0.0,0.0,0,0.0
Tumor,T cells,gamma delta T cells,FN1,219,0.017246632565163508,0.0,2,0.91324200913242
Tumor,T cells,gamma delta T cells,POSTN,219,0.0,0.0,0,0.0
Tumor,T cells,gamma delta T cells,ACTA2,219,0.0,0.0,0,0.0
Tumor,T cells,gamma delta T cells,TAGLN,219,0.0,0.0,0,0.0
Tumor,T cells,gamma delta T cells,CXCL12,219,0.0,0.0,0,0.0
Tumor,T cells,gamma delta T cells,CCL2,219,0.027614497438638128,0.0,3,1.36986301369863
Tumor,T cells,gamma delta T cells,CD74,219,0.8473728264875517,0.0,87,39.726027397260275
Tumor,T cells,gamma delta T cells,HLA-DRA,219,0.23454159290394863,0.0,26,11.87214611872146
Tumor,T cells,gamma delta T cells,CLDN1,219,0.008319500805370852,0.0,1,0.45662100456621
Tumor,T cells,gamma delta T cells,CLDN2,219,0.0,0.0,0,0.0
Tumor,T cells,gamma delta T cells,CLDN3,219,0.17274233584503562,0.0,19,8.67579908675799
Tumor,T cells,gamma delta T cells,CLDN4,219,0.2566199094697928,0.0,29,13.24200913242009
Tumor,T cells,gamma delta T cells,CLDN7,219,0.03632159317346098,0.0,4,1.82648401826484
Tumor,T cells,gamma delta T cells,CLDN18,219,0.0,0.0,0,0.0
Tumor,T cells,gamma delta T cells,OCLN,219,0.0,0.0,0,0.0
Tumor,T cells,gamma delta T cells,TJP1,219,0.0,0.0,0,0.0
Tumor,T cells,gamma delta T cells,CDH1,219,0.006015565664704217,0.0,1,0.45662100456621
Tumor,T cells,gamma delta T cells,EPCAM,219,0.12374072684811056,0.0,14,6.392694063926941
Tumor,T cells,gamma delta T cells,VIM,219,1.8474726631281355,2.092767423913509,155,70.77625570776256
Tumor,T cells,gamma delta T cells,ZEB1,219,0.06576297594961643,0.0,7,3.1963470319634704
Tumor,T cells,gamma delta T cells,SNAI1,219,0.008060175674264836,0.0,1,0.45662100456621
Tumor,T cells,gamma delta T cells,SNAI2,219,0.0,0.0,0,0.0
Tumor,T cells,gamma delta T cells,TWIST1,219,0.0,0.0,0,0.0
