sample_id,patient,sample_origin,analysis_group,gene,count_sum,positive_cells,cell_count,total_umi
p013n,p013,Normal,Immune,FN1,2,2,2224,19536701.0
p013n,p013,Normal,Immune,INHBA,0,0,2224,19536701.0
p013n,p013,Normal,Immune,KRT19,374,96,2224,19536701.0
p013n,p013,Normal,Immune,MMP2,1,1,2224,19536701.0
p013n,p013,Normal,Immune,MMP9,48,6,2224,19536701.0
p013n,p013,Normal,Immune,PDPN,0,0,2224,19536701.0
p013n,p013,Normal,Immune,PECAM1,309,249,2224,19536701.0
p013n,p013,Normal,Immune,POSTN,1,1,2224,19536701.0
p013n,p013,Normal,Immune,PTPRC,3315,1205,2224,19536701.0
p013n,p013,Normal,Immune,TAGLN,30,29,2224,19536701.0
p013n,p013,Normal,Immune,TGFB1,780,597,2224,19536701.0
p013n,p013,Normal,Immune,THY1,2,2,2224,19536701.0
p013n,p013,Normal,Immune,VWF,1,1,2224,19536701.0
p013n,p013,Normal,Immune,WNT2,0,0,2224,19536701.0
p013n,p013,Normal,Immune,WNT5A,4,4,2224,19536701.0
p013n,p013,Normal,Other_stromal,ACTA2,1,1,7,10000.0
p013n,p013,Normal,Other_stromal,CLDN1,0,0,7,10000.0
p013n,p013,Normal,Other_stromal,CLDN2,0,0,7,10000.0
p013n,p013,Normal,Other_stromal,CLDN4,3,2,7,10000.0
p013n,p013,Normal,Other_stromal,CLDN7,0,0,7,10000.0
p013n,p013,Normal,Other_stromal,COL1A1,2,2,7,10000.0
p013n,p013,Normal,Other_stromal,COL1A2,14,7,7,10000.0
p013n,p013,Normal,Other_stromal,COL3A1,6,3,7,10000.0
p013n,p013,Normal,Other_stromal,CXCL12,0,0,7,10000.0
p013n,p013,Normal,Other_stromal,EPCAM,1,1,7,10000.0
p013n,p013,Normal,Other_stromal,FAP,0,0,7,10000.0
p013n,p013,Normal,Other_stromal,FN1,6,4,7,10000.0
p013n,p013,Normal,Other_stromal,INHBA,0,0,7,10000.0
p013n,p013,Normal,Other_stromal,KRT19,1,1,7,10000.0
p013n,p013,Normal,Other_stromal,MMP2,0,0,7,10000.0
p013n,p013,Normal,Other_stromal,MMP9,0,0,7,10000.0
p013n,p013,Normal,Other_stromal,PDPN,0,0,7,10000.0
p013n,p013,Normal,Other_stromal,PECAM1,0,0,7,10000.0
p013n,p013,Normal,Other_stromal,POSTN,0,0,7,10000.0
p013n,p013,Normal,Other_stromal,PTPRC,0,0,7,10000.0
p013n,p013,Normal,Other_stromal,TAGLN,0,0,7,10000.0
p013n,p013,Normal,Other_stromal,TGFB1,0,0,7,10000.0
p013n,p013,Normal,Other_stromal,THY1,1,1,7,10000.0
p013n,p013,Normal,Other_stromal,VWF,0,0,7,10000.0
p013n,p013,Normal,Other_stromal,WNT2,0,0,7,10000.0
p013n,p013,Normal,Other_stromal,WNT5A,0,0,7,10000.0
p013n,p013,Normal,Vascular,ACTA2,2,1,11,56896.0
p013n,p013,Normal,Vascular,CLDN1,0,0,11,56896.0
p013n,p013,Normal,Vascular,CLDN2,0,0,11,56896.0
p013n,p013,Normal,Vascular,CLDN4,0,0,11,56896.0
p013n,p013,Normal,Vascular,CLDN7,0,0,11,56896.0
p013n,p013,Normal,Vascular,COL1A1,9,3,11,56896.0
p013n,p013,Normal,Vascular,COL1A2,8,3,11,56896.0
p013n,p013,Normal,Vascular,COL3A1,20,3,11,56896.0
p013n,p013,Normal,Vascular,CXCL12,2,2,11,56896.0
p013n,p013,Normal,Vascular,EPCAM,0,0,11,56896.0
p013n,p013,Normal,Vascular,FAP,0,0,11,56896.0
p013n,p013,Normal,Vascular,FN1,1,1,11,56896.0
p013n,p013,Normal,Vascular,INHBA,0,0,11,56896.0
p013n,p013,Normal,Vascular,KRT19,0,0,11,56896.0
p013n,p013,Normal,Vascular,MMP2,0,0,11,56896.0
p013n,p013,Normal,Vascular,MMP9,0,0,11,56896.0
p013n,p013,Normal,Vascular,PDPN,0,0,11,56896.0
p013n,p013,Normal,Vascular,PECAM1,43,8,11,56896.0
p013n,p013,Normal,Vascular,POSTN,3,1,11,56896.0
p013n,p013,Normal,Vascular,PTPRC,5,2,11,56896.0
p013n,p013,Normal,Vascular,TAGLN,2,2,11,56896.0
p013n,p013,Normal,Vascular,TGFB1,3,2,11,56896.0
p013n,p013,Normal,Vascular,THY1,6,1,11,56896.0
p013n,p013,Normal,Vascular,VWF,46,8,11,56896.0
p013n,p013,Normal,Vascular,WNT2,0,0,11,56896.0
p013n,p013,Normal,Vascular,WNT5A,0,0,11,56896.0
p013t,p013,Tumor,CAF_like,ACTA2,254,34,47,279124.0
p013t,p013,Tumor,CAF_like,CLDN1,3,1,47,279124.0
p013t,p013,Tumor,CAF_like,CLDN2,0,0,47,279124.0
p013t,p013,Tumor,CAF_like,CLDN4,4,4,47,279124.0
p013t,p013,Tumor,CAF_like,CLDN7,0,0,47,279124.0
p013t,p013,Tumor,CAF_like,COL1A1,1458,44,47,279124.0
p013t,p013,Tumor,CAF_like,COL1A2,1281,47,47,279124.0
p013t,p013,Tumor,CAF_like,COL3A1,1407,43,47,279124.0
p013t,p013,Tumor,CAF_like,CXCL12,4,4,47,279124.0
p013t,p013,Tumor,CAF_like,EPCAM,2,2,47,279124.0
p013t,p013,Tumor,CAF_like,FAP,23,8,47,279124.0
p013t,p013,Tumor,CAF_like,FN1,280,36,47,279124.0
p013t,p013,Tumor,CAF_like,INHBA,2,2,47,279124.0
p013t,p013,Tumor,CAF_like,KRT19,1,1,47,279124.0
p013t,p013,Tumor,CAF_like,MMP2,198,40,47,279124.0
p013t,p013,Tumor,CAF_like,MMP9,0,0,47,279124.0
p013t,p013,Tumor,CAF_like,PDPN,88,26,47,279124.0
p013t,p013,Tumor,CAF_like,PECAM1,0,0,47,279124.0
p013t,p013,Tumor,CAF_like,POSTN,334,28,47,279124.0
p013t,p013,Tumor,CAF_like,PTPRC,7,3,47,279124.0
p013t,p013,Tumor,CAF_like,TAGLN,707,28,47,279124.0
p013t,p013,Tumor,CAF_like,TGFB1,8,7,47,279124.0
p013t,p013,Tumor,CAF_like,THY1,238,31,47,279124.0
p013t,p013,Tumor,CAF_like,VWF,0,0,47,279124.0
p013t,p013,Tumor,CAF_like,WNT2,3,2,47,279124.0
p013t,p013,Tumor,CAF_like,WNT5A,61,21,47,279124.0
p013t,p013,Tumor,Epithelial,ACTA2,5,5,1125,8212854.0
p013t,p013,Tumor,Epithelial,CLDN1,356,210,1125,8212854.0
p013t,p013,Tumor,Epithelial,CLDN2,349,113,1125,8212854.0
p013t,p013,Tumor,Epithelial,CLDN4,13121,1029,1125,8212854.0
p013t,p013,Tumor,Epithelial,CLDN7,92,83,1125,8212854.0
p013t,p013,Tumor,Epithelial,COL1A1,16,14,1125,8212854.0
p013t,p013,Tumor,Epithelial,COL1A2,6,6,1125,8212854.0
p013t,p013,Tumor,Epithelial,COL3A1,4,4,1125,8212854.0
p013t,p013,Tumor,Epithelial,CXCL12,4,4,1125,8212854.0
p013t,p013,Tumor,Epithelial,EPCAM,16446,1002,1125,8212854.0
p013t,p013,Tumor,Epithelial,FAP,1,1,1125,8212854.0
p013t,p013,Tumor,Epithelial,FN1,1166,105,1125,8212854.0
p013t,p013,Tumor,Epithelial,INHBA,0,0,1125,8212854.0
p013t,p013,Tumor,Epithelial,KRT19,15499,958,1125,8212854.0
p013t,p013,Tumor,Epithelial,MMP2,0,0,1125,8212854.0
p013t,p013,Tumor,Epithelial,MMP9,3,3,1125,8212854.0
p013t,p013,Tumor,Epithelial,PDPN,0,0,1125,8212854.0
p013t,p013,Tumor,Epithelial,PECAM1,8,8,1125,8212854.0
p013t,p013,Tumor,Epithelial,POSTN,1,1,1125,8212854.0
p013t,p013,Tumor,Epithelial,PTPRC,126,56,1125,8212854.0
p013t,p013,Tumor,Epithelial,TAGLN,766,101,1125,8212854.0
p013t,p013,Tumor,Epithelial,TGFB1,17,16,1125,8212854.0
p013t,p013,Tumor,Epithelial,THY1,1,1,1125,8212854.0
p013t,p013,Tumor,Epithelial,VWF,2,2,1125,8212854.0
p013t,p013,Tumor,Epithelial,WNT2,0,0,1125,8212854.0
p013t,p013,Tumor,Epithelial,WNT5A,11,11,1125,8212854.0
p013t,p013,Tumor,Immune,ACTA2,59,58,2203,14769114.0
p013t,p013,Tumor,Immune,CLDN1,27,17,2203,14769114.0
p013t,p013,Tumor,Immune,CLDN2,4,3,2203,14769114.0
p013t,p013,Tumor,Immune,CLDN4,275,179,2203,14769114.0
p013t,p013,Tumor,Immune,CLDN7,2,2,2203,14769114.0
p013t,p013,Tumor,Immune,COL1A1,15,15,2203,14769114.0
p013t,p013,Tumor,Immune,COL1A2,2,2,2203,14769114.0
p013t,p013,Tumor,Immune,COL3A1,7,7,2203,14769114.0
p013t,p013,Tumor,Immune,CXCL12,12,7,2203,14769114.0
p013t,p013,Tumor,Immune,EPCAM,294,157,2203,14769114.0
p013t,p013,Tumor,Immune,FAP,0,0,2203,14769114.0
p013t,p013,Tumor,Immune,FN1,228,42,2203,14769114.0
p013t,p013,Tumor,Immune,INHBA,5,3,2203,14769114.0
p013t,p013,Tumor,Immune,KRT19,367,190,2203,14769114.0
p013t,p013,Tumor,Immune,MMP2,31,24,2203,14769114.0
p013t,p013,Tumor,Immune,MMP9,1743,116,2203,14769114.0
p013t,p013,Tumor,Immune,PDPN,76,30,2203,14769114.0
p013t,p013,Tumor,Immune,PECAM1,615,377,2203,14769114.0
p013t,p013,Tumor,Immune,POSTN,0,0,2203,14769114.0
p013t,p013,Tumor,Immune,PTPRC,5220,1506,2203,14769114.0
p013t,p013,Tumor,Immune,TAGLN,86,74,2203,14769114.0
p013t,p013,Tumor,Immune,TGFB1,599,476,2203,14769114.0
p013t,p013,Tumor,Immune,THY1,5,4,2203,14769114.0
p013t,p013,Tumor,Immune,VWF,5,5,2203,14769114.0
p013t,p013,Tumor,Immune,WNT2,0,0,2203,14769114.0
p013t,p013,Tumor,Immune,WNT5A,100,67,2203,14769114.0
p013t,p013,Tumor,Other_stromal,ACTA2,2,1,10,37514.0
p013t,p013,Tumor,Other_stromal,CLDN1,0,0,10,37514.0
p013t,p013,Tumor,Other_stromal,CLDN2,0,0,10,37514.0
p013t,p013,Tumor,Other_stromal,CLDN4,1,1,10,37514.0
p013t,p013,Tumor,Other_stromal,CLDN7,0,0,10,37514.0
p013t,p013,Tumor,Other_stromal,COL1A1,49,8,10,37514.0
p013t,p013,Tumor,Other_stromal,COL1A2,61,7,10,37514.0
p013t,p013,Tumor,Other_stromal,COL3A1,22,3,10,37514.0
p013t,p013,Tumor,Other_stromal,CXCL12,1,1,10,37514.0
p013t,p013,Tumor,Other_stromal,EPCAM,1,1,10,37514.0
p013t,p013,Tumor,Other_stromal,FAP,1,1,10,37514.0
p013t,p013,Tumor,Other_stromal,FN1,69,8,10,37514.0
p013t,p013,Tumor,Other_stromal,INHBA,0,0,10,37514.0
p013t,p013,Tumor,Other_stromal,KRT19,1,1,10,37514.0
p013t,p013,Tumor,Other_stromal,MMP2,4,4,10,37514.0
p013t,p013,Tumor,Other_stromal,MMP9,0,0,10,37514.0
p013t,p013,Tumor,Other_stromal,PDPN,15,5,10,37514.0
p013t,p013,Tumor,Other_stromal,PECAM1,0,0,10,37514.0
p013t,p013,Tumor,Other_stromal,POSTN,0,0,10,37514.0
p013t,p013,Tumor,Other_stromal,PTPRC,3,1,10,37514.0
p013t,p013,Tumor,Other_stromal,TAGLN,0,0,10,37514.0
p013t,p013,Tumor,Other_stromal,TGFB1,1,1,10,37514.0
p013t,p013,Tumor,Other_stromal,THY1,0,0,10,37514.0
p013t,p013,Tumor,Other_stromal,VWF,0,0,10,37514.0
p013t,p013,Tumor,Other_stromal,WNT2,0,0,10,37514.0
p013t,p013,Tumor,Other_stromal,WNT5A,1,1,10,37514.0
p013t,p013,Tumor,Vascular,ACTA2,310,20,39,292528.0
p013t,p013,Tumor,Vascular,CLDN1,1,1,39,292528.0
p013t,p013,Tumor,Vascular,CLDN2,0,0,39,292528.0
p013t,p013,Tumor,Vascular,CLDN4,11,5,39,292528.0
p013t,p013,Tumor,Vascular,CLDN7,0,0,39,292528.0
p013t,p013,Tumor,Vascular,COL1A1,905,19,39,292528.0
p013t,p013,Tumor,Vascular,COL1A2,699,20,39,292528.0
p013t,p013,Tumor,Vascular,COL3A1,716,21,39,292528.0
p013t,p013,Tumor,Vascular,CXCL12,16,6,39,292528.0
p013t,p013,Tumor,Vascular,EPCAM,5,5,39,292528.0
p013t,p013,Tumor,Vascular,FAP,24,15,39,292528.0
p013t,p013,Tumor,Vascular,FN1,355,27,39,292528.0
p013t,p013,Tumor,Vascular,INHBA,0,0,39,292528.0
p013t,p013,Tumor,Vascular,KRT19,9,6,39,292528.0
p013t,p013,Tumor,Vascular,MMP2,28,10,39,292528.0
p013t,p013,Tumor,Vascular,MMP9,3,2,39,292528.0
p013t,p013,Tumor,Vascular,PDPN,0,0,39,292528.0
p013t,p013,Tumor,Vascular,PECAM1,359,23,39,292528.0
p013t,p013,Tumor,Vascular,POSTN,65,9,39,292528.0
p013t,p013,Tumor,Vascular,PTPRC,0,0,39,292528.0
p013t,p013,Tumor,Vascular,TAGLN,419,19,39,292528.0
p013t,p013,Tumor,Vascular,TGFB1,22,19,39,292528.0
p013t,p013,Tumor,Vascular,THY1,286,23,39,292528.0
p013t,p013,Tumor,Vascular,VWF,267,23,39,292528.0
p013t,p013,Tumor,Vascular,WNT2,0,0,39,292528.0
p013t,p013,Tumor,Vascular,WNT5A,1,1,39,292528.0
p014n,p014,Normal,CAF_like,ACTA2,554,19,35,170177.0
p014n,p014,Normal,CAF_like,CLDN1,1,1,35,170177.0
p014n,p014,Normal,CAF_like,CLDN2,0,0,35,170177.0
p014n,p014,Normal,CAF_like,CLDN4,28,4,35,170177.0
p014n,p014,Normal,CAF_like,CLDN7,0,0,35,170177.0
p014n,p014,Normal,CAF_like,COL1A1,220,27,35,170177.0
p014n,p014,Normal,CAF_like,COL1A2,426,25,35,170177.0
p014n,p014,Normal,CAF_like,COL3A1,536,22,35,170177.0
p014n,p014,Normal,CAF_like,CXCL12,7,5,35,170177.0
p014n,p014,Normal,CAF_like,EPCAM,11,2,35,170177.0
p014n,p014,Normal,CAF_like,FAP,0,0,35,170177.0
p014n,p014,Normal,CAF_like,FN1,91,17,35,170177.0
p014n,p014,Normal,CAF_like,INHBA,0,0,35,170177.0
p014n,p014,Normal,CAF_like,KRT19,3,2,35,170177.0
p014n,p014,Normal,CAF_like,MMP2,71,17,35,170177.0
p014n,p014,Normal,CAF_like,MMP9,0,0,35,170177.0
p014n,p014,Normal,CAF_like,PDPN,8,7,35,170177.0
p014n,p014,Normal,CAF_like,PECAM1,0,0,35,170177.0
p014n,p014,Normal,CAF_like,POSTN,212,13,35,170177.0
p014n,p014,Normal,CAF_like,PTPRC,2,2,35,170177.0
p014n,p014,Normal,CAF_like,TAGLN,800,17,35,170177.0
p014n,p014,Normal,CAF_like,TGFB1,6,5,35,170177.0
p014n,p014,Normal,CAF_like,THY1,47,12,35,170177.0
p014n,p014,Normal,CAF_like,VWF,0,0,35,170177.0
p014n,p014,Normal,CAF_like,WNT2,0,0,35,170177.0
p014n,p014,Normal,CAF_like,WNT5A,21,5,35,170177.0
p014n,p014,Normal,Epithelial,ACTA2,38,34,1961,8986938.0
p014n,p014,Normal,Epithelial,CLDN1,15,13,1961,8986938.0
p014n,p014,Normal,Epithelial,CLDN2,4,4,1961,8986938.0
p014n,p014,Normal,Epithelial,CLDN4,18222,1755,1961,8986938.0
p014n,p014,Normal,Epithelial,CLDN7,446,351,1961,8986938.0
p014n,p014,Normal,Epithelial,COL1A1,61,54,1961,8986938.0
p014n,p014,Normal,Epithelial,COL1A2,8,6,1961,8986938.0
p014n,p014,Normal,Epithelial,COL3A1,10,5,1961,8986938.0
p014n,p014,Normal,Epithelial,CXCL12,9,7,1961,8986938.0
p014n,p014,Normal,Epithelial,EPCAM,13185,1648,1961,8986938.0
p014n,p014,Normal,Epithelial,FAP,1,1,1961,8986938.0
p014n,p014,Normal,Epithelial,FN1,10,9,1961,8986938.0
p014n,p014,Normal,Epithelial,INHBA,1,1,1961,8986938.0
p014n,p014,Normal,Epithelial,KRT19,20336,1449,1961,8986938.0
p014n,p014,Normal,Epithelial,MMP2,0,0,1961,8986938.0
p014n,p014,Normal,Epithelial,MMP9,0,0,1961,8986938.0
p014n,p014,Normal,Epithelial,PDPN,0,0,1961,8986938.0
p014n,p014,Normal,Epithelial,PECAM1,7,7,1961,8986938.0
p014n,p014,Normal,Epithelial,POSTN,0,0,1961,8986938.0
p014n,p014,Normal,Epithelial,PTPRC,63,35,1961,8986938.0
p014n,p014,Normal,Epithelial,TAGLN,201,168,1961,8986938.0
p014n,p014,Normal,Epithelial,TGFB1,23,20,1961,8986938.0
p014n,p014,Normal,Epithelial,THY1,0,0,1961,8986938.0
p014n,p014,Normal,Epithelial,VWF,1,1,1961,8986938.0
p014n,p014,Normal,Epithelial,WNT2,0,0,1961,8986938.0
p014n,p014,Normal,Epithelial,WNT5A,38,33,1961,8986938.0
p014n,p014,Normal,Immune,ACTA2,29,27,943,9483044.0
p014n,p014,Normal,Immune,CLDN1,1,1,943,9483044.0
p014n,p014,Normal,Immune,CLDN2,0,0,943,9483044.0
p014n,p014,Normal,Immune,CLDN4,203,81,943,9483044.0
p014n,p014,Normal,Immune,CLDN7,6,6,943,9483044.0
p014n,p014,Normal,Immune,COL1A1,12,10,943,9483044.0
p014n,p014,Normal,Immune,COL1A2,7,7,943,9483044.0
p014n,p014,Normal,Immune,COL3A1,0,0,943,9483044.0
p014n,p014,Normal,Immune,CXCL12,1,1,943,9483044.0
p014n,p014,Normal,Immune,EPCAM,137,46,943,9483044.0
p014n,p014,Normal,Immune,FAP,0,0,943,9483044.0
p014n,p014,Normal,Immune,FN1,1,1,943,9483044.0
p014n,p014,Normal,Immune,INHBA,1,1,943,9483044.0
p014n,p014,Normal,Immune,KRT19,276,52,943,9483044.0
p014n,p014,Normal,Immune,MMP2,0,0,943,9483044.0
p014n,p014,Normal,Immune,MMP9,40,10,943,9483044.0
p014n,p014,Normal,Immune,PDPN,0,0,943,9483044.0
p014n,p014,Normal,Immune,PECAM1,166,131,943,9483044.0
p014n,p014,Normal,Immune,POSTN,0,0,943,9483044.0
p014n,p014,Normal,Immune,PTPRC,2698,609,943,9483044.0
p014n,p014,Normal,Immune,TAGLN,24,22,943,9483044.0
p014n,p014,Normal,Immune,TGFB1,433,300,943,9483044.0
p014n,p014,Normal,Immune,THY1,1,1,943,9483044.0
p014n,p014,Normal,Immune,VWF,0,0,943,9483044.0
p014n,p014,Normal,Immune,WNT2,0,0,943,9483044.0
p014n,p014,Normal,Immune,WNT5A,2,2,943,9483044.0
p014n,p014,Normal,Other_stromal,ACTA2,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,CLDN1,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,CLDN2,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,CLDN4,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,CLDN7,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,COL1A1,21,2,2,13771.0
p014n,p014,Normal,Other_stromal,COL1A2,42,2,2,13771.0
p014n,p014,Normal,Other_stromal,COL3A1,15,2,2,13771.0
p014n,p014,Normal,Other_stromal,CXCL12,2,1,2,13771.0
p014n,p014,Normal,Other_stromal,EPCAM,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,FAP,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,FN1,4,2,2,13771.0
p014n,p014,Normal,Other_stromal,INHBA,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,KRT19,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,MMP2,1,1,2,13771.0
p014n,p014,Normal,Other_stromal,MMP9,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,PDPN,1,1,2,13771.0
p014n,p014,Normal,Other_stromal,PECAM1,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,POSTN,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,PTPRC,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,TAGLN,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,TGFB1,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,THY1,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,VWF,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,WNT2,0,0,2,13771.0
p014n,p014,Normal,Other_stromal,WNT5A,0,0,2,13771.0
p014n,p014,Normal,Vascular,ACTA2,7,3,15,75620.0
p014n,p014,Normal,Vascular,CLDN1,0,0,15,75620.0
p014n,p014,Normal,Vascular,CLDN2,0,0,15,75620.0
p014n,p014,Normal,Vascular,CLDN4,12,2,15,75620.0
p014n,p014,Normal,Vascular,CLDN7,1,1,15,75620.0
p014n,p014,Normal,Vascular,COL1A1,10,2,15,75620.0
p014n,p014,Normal,Vascular,COL1A2,18,3,15,75620.0
p014n,p014,Normal,Vascular,COL3A1,30,2,15,75620.0
p014n,p014,Normal,Vascular,CXCL12,32,7,15,75620.0
p014n,p014,Normal,Vascular,EPCAM,20,2,15,75620.0
p014n,p014,Normal,Vascular,FAP,1,1,15,75620.0
p014n,p014,Normal,Vascular,FN1,1,1,15,75620.0
p014n,p014,Normal,Vascular,INHBA,0,0,15,75620.0
p014n,p014,Normal,Vascular,KRT19,34,3,15,75620.0
p014n,p014,Normal,Vascular,MMP2,1,1,15,75620.0
p014n,p014,Normal,Vascular,MMP9,0,0,15,75620.0
p014n,p014,Normal,Vascular,PDPN,0,0,15,75620.0
p014n,p014,Normal,Vascular,PECAM1,109,12,15,75620.0
p014n,p014,Normal,Vascular,POSTN,3,1,15,75620.0
p014n,p014,Normal,Vascular,PTPRC,0,0,15,75620.0
p014n,p014,Normal,Vascular,TAGLN,1,1,15,75620.0
p014n,p014,Normal,Vascular,TGFB1,10,7,15,75620.0
p014n,p014,Normal,Vascular,THY1,6,2,15,75620.0
p014n,p014,Normal,Vascular,VWF,161,13,15,75620.0
p014n,p014,Normal,Vascular,WNT2,0,0,15,75620.0
p014n,p014,Normal,Vascular,WNT5A,0,0,15,75620.0
p014t,p014,Tumor,CAF_like,ACTA2,2157,88,123,794873.0
p014t,p014,Tumor,CAF_like,CLDN1,4,3,123,794873.0
p014t,p014,Tumor,CAF_like,CLDN2,2,1,123,794873.0
p014t,p014,Tumor,CAF_like,CLDN4,19,8,123,794873.0
p014t,p014,Tumor,CAF_like,CLDN7,1,1,123,794873.0
p014t,p014,Tumor,CAF_like,COL1A1,7316,108,123,794873.0
p014t,p014,Tumor,CAF_like,COL1A2,5157,109,123,794873.0
p014t,p014,Tumor,CAF_like,COL3A1,7318,109,123,794873.0
p014t,p014,Tumor,CAF_like,CXCL12,65,31,123,794873.0
p014t,p014,Tumor,CAF_like,EPCAM,2,1,123,794873.0
p014t,p014,Tumor,CAF_like,FAP,127,33,123,794873.0
p014t,p014,Tumor,CAF_like,FN1,1033,81,123,794873.0
p014t,p014,Tumor,CAF_like,INHBA,4,4,123,794873.0
p014t,p014,Tumor,CAF_like,KRT19,31,10,123,794873.0
p014t,p014,Tumor,CAF_like,MMP2,657,71,123,794873.0
p014t,p014,Tumor,CAF_like,MMP9,87,15,123,794873.0
p014t,p014,Tumor,CAF_like,PDPN,198,43,123,794873.0
p014t,p014,Tumor,CAF_like,PECAM1,16,5,123,794873.0
p014t,p014,Tumor,CAF_like,POSTN,1142,67,123,794873.0
p014t,p014,Tumor,CAF_like,PTPRC,26,8,123,794873.0
p014t,p014,Tumor,CAF_like,TAGLN,4884,99,123,794873.0
p014t,p014,Tumor,CAF_like,TGFB1,39,30,123,794873.0
p014t,p014,Tumor,CAF_like,THY1,341,45,123,794873.0
p014t,p014,Tumor,CAF_like,VWF,1,1,123,794873.0
p014t,p014,Tumor,CAF_like,WNT2,30,12,123,794873.0
p014t,p014,Tumor,CAF_like,WNT5A,198,41,123,794873.0
p014t,p014,Tumor,Epithelial,ACTA2,74,69,1277,7611148.0
p014t,p014,Tumor,Epithelial,CLDN1,233,156,1277,7611148.0
p014t,p014,Tumor,Epithelial,CLDN2,773,277,1277,7611148.0
p014t,p014,Tumor,Epithelial,CLDN4,7667,1062,1277,7611148.0
p014t,p014,Tumor,Epithelial,CLDN7,113,98,1277,7611148.0
p014t,p014,Tumor,Epithelial,COL1A1,146,135,1277,7611148.0
p014t,p014,Tumor,Epithelial,COL1A2,61,58,1277,7611148.0
p014t,p014,Tumor,Epithelial,COL3A1,68,64,1277,7611148.0
p014t,p014,Tumor,Epithelial,CXCL12,3,3,1277,7611148.0
p014t,p014,Tumor,Epithelial,EPCAM,7124,1017,1277,7611148.0
p014t,p014,Tumor,Epithelial,FAP,3,3,1277,7611148.0
p014t,p014,Tumor,Epithelial,FN1,83,51,1277,7611148.0
p014t,p014,Tumor,Epithelial,INHBA,0,0,1277,7611148.0
p014t,p014,Tumor,Epithelial,KRT19,13218,1015,1277,7611148.0
p014t,p014,Tumor,Epithelial,MMP2,7,7,1277,7611148.0
p014t,p014,Tumor,Epithelial,MMP9,12,12,1277,7611148.0
p014t,p014,Tumor,Epithelial,PDPN,3,3,1277,7611148.0
p014t,p014,Tumor,Epithelial,PECAM1,22,19,1277,7611148.0
p014t,p014,Tumor,Epithelial,POSTN,17,17,1277,7611148.0
p014t,p014,Tumor,Epithelial,PTPRC,156,77,1277,7611148.0
p014t,p014,Tumor,Epithelial,TAGLN,128,105,1277,7611148.0
p014t,p014,Tumor,Epithelial,TGFB1,64,57,1277,7611148.0
p014t,p014,Tumor,Epithelial,THY1,4,4,1277,7611148.0
p014t,p014,Tumor,Epithelial,VWF,12,12,1277,7611148.0
p014t,p014,Tumor,Epithelial,WNT2,1,1,1277,7611148.0
p014t,p014,Tumor,Epithelial,WNT5A,13,12,1277,7611148.0
p014t,p014,Tumor,Immune,ACTA2,61,59,1991,10352298.0
p014t,p014,Tumor,Immune,CLDN1,14,10,1991,10352298.0
p014t,p014,Tumor,Immune,CLDN2,18,11,1991,10352298.0
p014t,p014,Tumor,Immune,CLDN4,439,150,1991,10352298.0
p014t,p014,Tumor,Immune,CLDN7,4,4,1991,10352298.0
p014t,p014,Tumor,Immune,COL1A1,88,83,1991,10352298.0
p014t,p014,Tumor,Immune,COL1A2,65,55,1991,10352298.0
p014t,p014,Tumor,Immune,COL3A1,71,67,1991,10352298.0
p014t,p014,Tumor,Immune,CXCL12,12,10,1991,10352298.0
p014t,p014,Tumor,Immune,EPCAM,356,107,1991,10352298.0
p014t,p014,Tumor,Immune,FAP,1,1,1991,10352298.0
p014t,p014,Tumor,Immune,FN1,335,70,1991,10352298.0
p014t,p014,Tumor,Immune,INHBA,10,9,1991,10352298.0
p014t,p014,Tumor,Immune,KRT19,402,196,1991,10352298.0
p014t,p014,Tumor,Immune,MMP2,11,11,1991,10352298.0
p014t,p014,Tumor,Immune,MMP9,1312,88,1991,10352298.0
p014t,p014,Tumor,Immune,PDPN,44,21,1991,10352298.0
p014t,p014,Tumor,Immune,PECAM1,522,297,1991,10352298.0
p014t,p014,Tumor,Immune,POSTN,17,16,1991,10352298.0
p014t,p014,Tumor,Immune,PTPRC,6253,1567,1991,10352298.0
p014t,p014,Tumor,Immune,TAGLN,109,95,1991,10352298.0
p014t,p014,Tumor,Immune,TGFB1,713,520,1991,10352298.0
p014t,p014,Tumor,Immune,THY1,5,5,1991,10352298.0
p014t,p014,Tumor,Immune,VWF,16,15,1991,10352298.0
p014t,p014,Tumor,Immune,WNT2,1,1,1991,10352298.0
p014t,p014,Tumor,Immune,WNT5A,45,31,1991,10352298.0
p014t,p014,Tumor,Other_stromal,ACTA2,0,0,8,25603.0
