patient,sample_origin,analysis_group,gene,count_sum,positive_cells,cell_count,total_umi,log_cpm,positive_fraction
p016,Tumor,Epithelial,VWF,10,9,967,8613057.0,0.770584015998958,0.009307135470527405
p016,Tumor,Epithelial,WNT2,0,0,967,8613057.0,0.0,0.0
p016,Tumor,Epithelial,WNT5A,3,3,967,8613057.0,0.298850760855698,0.0031023784901758012
p016,Tumor,Immune,ACTA2,104,98,1576,7675636.0,2.6775474058298085,0.06218274111675127
p016,Tumor,Immune,CLDN1,35,15,1576,7675636.0,1.7155770154191046,0.00951776649746193
p016,Tumor,Immune,CLDN2,5,5,1576,7675636.0,0.5016305692436527,0.0031725888324873096
p016,Tumor,Immune,CLDN4,145,86,1576,7675636.0,2.9902644883224627,0.05456852791878172
p016,Tumor,Immune,CLDN7,3,3,1576,7675636.0,0.3299129793047575,0.0019035532994923859
p016,Tumor,Immune,COL1A1,281,115,1576,7675636.0,3.6272525345156095,0.07296954314720812
p016,Tumor,Immune,COL1A2,205,94,1576,7675636.0,3.3217170128463684,0.05964467005076142
p016,Tumor,Immune,COL3A1,184,80,1576,7675636.0,3.2177533910665193,0.050761421319796954
p016,Tumor,Immune,CXCL12,18,14,1576,7675636.0,1.2074913701964725,0.008883248730964468
p016,Tumor,Immune,EPCAM,187,92,1576,7675636.0,3.2332836119516095,0.0583756345177665
p016,Tumor,Immune,FAP,5,2,1576,7675636.0,0.5016305692436527,0.0012690355329949238
p016,Tumor,Immune,FN1,519,32,1576,7675636.0,4.2285337110980965,0.02030456852791878
p016,Tumor,Immune,INHBA,6,5,1576,7675636.0,0.5775646989637242,0.0031725888324873096
p016,Tumor,Immune,KRT19,310,155,1576,7675636.0,3.7229796931451724,0.0983502538071066
p016,Tumor,Immune,MMP2,59,42,1576,7675636.0,2.161788452340695,0.0266497461928934
p016,Tumor,Immune,MMP9,223,44,1576,7675636.0,3.4029613940971073,0.027918781725888325
p016,Tumor,Immune,PDPN,30,17,1576,7675636.0,1.5909624691015043,0.010786802030456852
p016,Tumor,Immune,PECAM1,368,200,1576,7675636.0,3.8906749443735045,0.12690355329949238
p016,Tumor,Immune,POSTN,26,11,1576,7675636.0,1.4787234520427979,0.006979695431472081
p016,Tumor,Immune,PTPRC,6465,1392,1576,7675636.0,6.7372936904960685,0.883248730964467
p016,Tumor,Immune,TAGLN,72,53,1576,7675636.0,2.339912686210619,0.03362944162436548
p016,Tumor,Immune,TGFB1,501,389,1576,7675636.0,4.193759399558818,0.2468274111675127
p016,Tumor,Immune,THY1,34,16,1576,7675636.0,1.6918655329786834,0.01015228426395939
p016,Tumor,Immune,VWF,19,18,1576,7675636.0,1.2456994829632537,0.011421319796954314
p016,Tumor,Immune,WNT2,2,2,1576,7675636.0,0.23155981669987163,0.0012690355329949238
p016,Tumor,Immune,WNT5A,19,15,1576,7675636.0,1.2456994829632537,0.00951776649746193
p016,Tumor,Vascular,ACTA2,2763,68,115,1037002.0,7.88811371403223,0.591304347826087
p016,Tumor,Vascular,CLDN1,2,2,115,1037002.0,1.0745369867221723,0.017391304347826087
p016,Tumor,Vascular,CLDN2,0,0,115,1037002.0,0.0,0.0
p016,Tumor,Vascular,CLDN4,27,11,115,1037002.0,3.297191279876751,0.09565217391304348
p016,Tumor,Vascular,CLDN7,0,0,115,1037002.0,0.0,0.0
p016,Tumor,Vascular,COL1A1,3087,78,115,1037002.0,7.998957035699991,0.6782608695652174
p016,Tumor,Vascular,COL1A2,3431,82,115,1037002.0,8.104575384132426,0.7130434782608696
p016,Tumor,Vascular,COL3A1,3584,78,115,1037002.0,8.148190216433528,0.6782608695652174
p016,Tumor,Vascular,CXCL12,350,21,115,1037002.0,5.824557778827274,0.1826086956521739
p016,Tumor,Vascular,EPCAM,14,3,115,1037002.0,2.674180105659589,0.02608695652173913
p016,Tumor,Vascular,FAP,30,21,115,1037002.0,3.398846247712996,0.1826086956521739
p016,Tumor,Vascular,FN1,1297,105,115,1037002.0,7.132274545905625,0.9130434782608695
p016,Tumor,Vascular,INHBA,1,1,115,1037002.0,0.6751452611943811,0.008695652173913044
p016,Tumor,Vascular,KRT19,26,18,115,1037002.0,3.260872514361018,0.1565217391304348
p016,Tumor,Vascular,MMP2,109,43,115,1037002.0,4.664482833161079,0.3739130434782609
p016,Tumor,Vascular,MMP9,120,5,115,1037002.0,4.759762442615999,0.043478260869565216
p016,Tumor,Vascular,PDPN,42,1,115,1037002.0,3.7257263994077596,0.008695652173913044
p016,Tumor,Vascular,PECAM1,1074,41,115,1037002.0,6.94377650254867,0.3565217391304348
p016,Tumor,Vascular,POSTN,531,52,115,1037002.0,6.240379181668712,0.45217391304347826
p016,Tumor,Vascular,PTPRC,19,7,115,1037002.0,2.9612468063411064,0.06086956521739131
p016,Tumor,Vascular,TAGLN,1567,73,115,1037002.0,7.321245940960367,0.6347826086956522
p016,Tumor,Vascular,TGFB1,77,47,115,1037002.0,4.320849240934328,0.40869565217391307
p016,Tumor,Vascular,THY1,1124,83,115,1037002.0,6.989237346878462,0.7217391304347827
p016,Tumor,Vascular,VWF,1349,41,115,1037002.0,7.171553422059908,0.3565217391304348
p016,Tumor,Vascular,WNT2,0,0,115,1037002.0,0.0,0.0
p016,Tumor,Vascular,WNT5A,19,11,115,1037002.0,2.9612468063411064,0.09565217391304348
p017,Normal,CAF_like,ACTA2,104,22,77,285668.0,5.900058922870194,0.2857142857142857
p017,Normal,CAF_like,CLDN1,0,0,77,285668.0,0.0,0.0
p017,Normal,CAF_like,CLDN2,0,0,77,285668.0,0.0,0.0
p017,Normal,CAF_like,CLDN4,15,4,77,285668.0,3.9798406389834105,0.05194805194805195
p017,Normal,CAF_like,CLDN7,1,1,77,285668.0,1.5042034092516758,0.012987012987012988
p017,Normal,CAF_like,COL1A1,451,67,77,285668.0,7.365025530801449,0.8701298701298701
p017,Normal,CAF_like,COL1A2,866,69,77,285668.0,8.017139706455598,0.8961038961038961
p017,Normal,CAF_like,COL3A1,764,67,77,285668.0,7.891866611892775,0.8701298701298701
p017,Normal,CAF_like,CXCL12,25,17,77,285668.0,4.483162734627151,0.22077922077922077
p017,Normal,CAF_like,EPCAM,7,3,77,285668.0,3.2388341123264413,0.03896103896103896
p017,Normal,CAF_like,FAP,16,12,77,285668.0,4.043210438848666,0.15584415584415584
p017,Normal,CAF_like,FN1,245,46,77,285668.0,6.755348504759707,0.5974025974025974
p017,Normal,CAF_like,INHBA,0,0,77,285668.0,0.0,0.0
p017,Normal,CAF_like,KRT19,17,6,77,285668.0,4.1028027004706775,0.07792207792207792
p017,Normal,CAF_like,MMP2,195,57,77,285668.0,6.527388432272032,0.7402597402597403
p017,Normal,CAF_like,MMP9,0,0,77,285668.0,0.0,0.0
p017,Normal,CAF_like,PDPN,10,9,77,285668.0,3.583676451569402,0.11688311688311688
p017,Normal,CAF_like,PECAM1,0,0,77,285668.0,0.0,0.0
p017,Normal,CAF_like,POSTN,250,20,77,285668.0,6.775527919128285,0.2597402597402597
p017,Normal,CAF_like,PTPRC,9,5,77,285668.0,3.481397117831301,0.06493506493506493
p017,Normal,CAF_like,TAGLN,149,21,77,285668.0,6.258786686914489,0.2727272727272727
p017,Normal,CAF_like,TGFB1,8,8,77,285668.0,3.367452256887392,0.1038961038961039
p017,Normal,CAF_like,THY1,171,43,77,285668.0,6.396257717365762,0.5584415584415584
p017,Normal,CAF_like,VWF,0,0,77,285668.0,0.0,0.0
p017,Normal,CAF_like,WNT2,3,3,77,285668.0,2.4424949614368776,0.03896103896103896
p017,Normal,CAF_like,WNT5A,27,12,77,285668.0,4.5592865642735845,0.15584415584415584
p017,Normal,Epithelial,ACTA2,16,14,1475,5352379.0,1.383622027070942,0.009491525423728813
p017,Normal,Epithelial,CLDN1,16,15,1475,5352379.0,1.383622027070942,0.010169491525423728
p017,Normal,Epithelial,CLDN2,0,0,1475,5352379.0,0.0,0.0
p017,Normal,Epithelial,CLDN4,8590,1263,1475,5352379.0,7.381435780147584,0.856271186440678
p017,Normal,Epithelial,CLDN7,348,288,1475,5352379.0,4.189924664848069,0.1952542372881356
p017,Normal,Epithelial,COL1A1,11,11,1475,5352379.0,1.116832256378235,0.007457627118644068
p017,Normal,Epithelial,COL1A2,7,6,1475,5352379.0,0.8363075411344353,0.004067796610169492
p017,Normal,Epithelial,COL3A1,8,7,1475,5352379.0,0.9141534362498972,0.0047457627118644066
p017,Normal,Epithelial,CXCL12,8,8,1475,5352379.0,0.9141534362498972,0.005423728813559322
p017,Normal,Epithelial,EPCAM,5223,1162,1475,5352379.0,6.884310339762342,0.7877966101694915
p017,Normal,Epithelial,FAP,1,1,1475,5352379.0,0.17128825344430837,0.0006779661016949153
p017,Normal,Epithelial,FN1,21,16,1475,5352379.0,1.5940174205745223,0.010847457627118645
p017,Normal,Epithelial,INHBA,0,0,1475,5352379.0,0.0,0.0
p017,Normal,Epithelial,KRT19,14108,1133,1475,5352379.0,7.877335470532815,0.768135593220339
p017,Normal,Epithelial,MMP2,3,2,1475,5352379.0,0.4450052734957891,0.0013559322033898306
p017,Normal,Epithelial,MMP9,4,2,1475,5352379.0,0.5580896144718653,0.0013559322033898306
p017,Normal,Epithelial,PDPN,0,0,1475,5352379.0,0.0,0.0
p017,Normal,Epithelial,PECAM1,13,7,1475,5352379.0,1.2322180769064408,0.0047457627118644066
p017,Normal,Epithelial,POSTN,0,0,1475,5352379.0,0.0,0.0
p017,Normal,Epithelial,PTPRC,82,53,1475,5352379.0,2.7924091365022212,0.03593220338983051
p017,Normal,Epithelial,TAGLN,84,72,1475,5352379.0,2.81504673191311,0.0488135593220339
p017,Normal,Epithelial,TGFB1,25,22,1475,5352379.0,1.7353337649685776,0.014915254237288136
p017,Normal,Epithelial,THY1,2,2,1475,5352379.0,0.3174827993557582,0.0013559322033898306
p017,Normal,Epithelial,VWF,6,1,1475,5352379.0,0.7518861905204732,0.0006779661016949153
p017,Normal,Epithelial,WNT2,0,0,1475,5352379.0,0.0,0.0
p017,Normal,Epithelial,WNT5A,10,7,1475,5352379.0,1.0537293107704084,0.0047457627118644066
p017,Normal,Immune,ACTA2,26,25,1464,4869438.0,1.8467881029462778,0.01707650273224044
p017,Normal,Immune,CLDN1,1,1,1464,4869438.0,0.18678035817563846,0.0006830601092896175
p017,Normal,Immune,CLDN2,0,0,1464,4869438.0,0.0,0.0
p017,Normal,Immune,CLDN4,85,46,1464,4869438.0,2.915379398148803,0.031420765027322405
p017,Normal,Immune,CLDN7,5,4,1464,4869438.0,0.7064643815766554,0.00273224043715847
p017,Normal,Immune,COL1A1,7,7,1464,4869438.0,0.8909883312249733,0.0047814207650273225
p017,Normal,Immune,COL1A2,6,6,1464,4869438.0,0.8029764678399234,0.004098360655737705
p017,Normal,Immune,COL3A1,5,5,1464,4869438.0,0.7064643815766554,0.0034153005464480873
p017,Normal,Immune,CXCL12,3,2,1464,4869438.0,0.4800081194354715,0.001366120218579235
p017,Normal,Immune,EPCAM,38,23,1464,4869438.0,2.1751806410987626,0.015710382513661202
p017,Normal,Immune,FAP,0,0,1464,4869438.0,0.0,0.0
p017,Normal,Immune,FN1,1,1,1464,4869438.0,0.18678035817563846,0.0006830601092896175
p017,Normal,Immune,INHBA,0,0,1464,4869438.0,0.0,0.0
p017,Normal,Immune,KRT19,130,54,1464,4869438.0,3.3213286545197973,0.036885245901639344
p017,Normal,Immune,MMP2,3,3,1464,4869438.0,0.4800081194354715,0.0020491803278688526
p017,Normal,Immune,MMP9,62,14,1464,4869438.0,2.6197635016392073,0.009562841530054645
p017,Normal,Immune,PDPN,0,0,1464,4869438.0,0.0,0.0
p017,Normal,Immune,PECAM1,131,110,1464,4869438.0,3.3287158798962326,0.07513661202185792
p017,Normal,Immune,POSTN,1,1,1464,4869438.0,0.18678035817563846,0.0006830601092896175
p017,Normal,Immune,PTPRC,2977,1092,1464,4869438.0,6.417327180974615,0.7459016393442623
p017,Normal,Immune,TAGLN,8,8,1464,4869438.0,0.9718768231862361,0.00546448087431694
p017,Normal,Immune,TGFB1,262,228,1464,4869438.0,4.003781012523228,0.1557377049180328
p017,Normal,Immune,THY1,1,1,1464,4869438.0,0.18678035817563846,0.0006830601092896175
p017,Normal,Immune,VWF,1,1,1464,4869438.0,0.18678035817563846,0.0006830601092896175
p017,Normal,Immune,WNT2,0,0,1464,4869438.0,0.0,0.0
p017,Normal,Immune,WNT5A,1,1,1464,4869438.0,0.18678035817563846,0.0006830601092896175
p017,Normal,Other_stromal,ACTA2,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,CLDN1,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,CLDN2,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,CLDN4,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,CLDN7,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,COL1A1,10,3,7,10704.0,6.840792696120708,0.42857142857142855
p017,Normal,Other_stromal,COL1A2,8,3,7,10704.0,6.617916422951748,0.42857142857142855
p017,Normal,Other_stromal,COL3A1,4,2,7,10704.0,5.926104562602953,0.2857142857142857
p017,Normal,Other_stromal,CXCL12,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,EPCAM,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,FAP,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,FN1,1,1,7,10704.0,4.547784893340024,0.14285714285714285
p017,Normal,Other_stromal,INHBA,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,KRT19,1,1,7,10704.0,4.547784893340024,0.14285714285714285
p017,Normal,Other_stromal,MMP2,1,1,7,10704.0,4.547784893340024,0.14285714285714285
p017,Normal,Other_stromal,MMP9,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,PDPN,1,1,7,10704.0,4.547784893340024,0.14285714285714285
p017,Normal,Other_stromal,PECAM1,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,POSTN,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,PTPRC,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,TAGLN,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,TGFB1,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,THY1,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,VWF,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,WNT2,0,0,7,10704.0,0.0,0.0
p017,Normal,Other_stromal,WNT5A,0,0,7,10704.0,0.0,0.0
p017,Normal,Vascular,ACTA2,9,3,7,34786.0,5.559622510093006,0.42857142857142855
p017,Normal,Vascular,CLDN1,0,0,7,34786.0,0.0,0.0
p017,Normal,Vascular,CLDN2,0,0,7,34786.0,0.0,0.0
p017,Normal,Vascular,CLDN4,0,0,7,34786.0,0.0,0.0
p017,Normal,Vascular,CLDN7,0,0,7,34786.0,0.0,0.0
p017,Normal,Vascular,COL1A1,13,2,7,34786.0,5.926161901908938,0.2857142857142857
p017,Normal,Vascular,COL1A2,14,2,7,34786.0,6.000079234098478,0.2857142857142857
p017,Normal,Vascular,COL3A1,19,2,7,34786.0,6.3048084193193175,0.2857142857142857
p017,Normal,Vascular,CXCL12,34,6,7,34786.0,6.885923391231252,0.8571428571428571
p017,Normal,Vascular,EPCAM,0,0,7,34786.0,0.0,0.0
p017,Normal,Vascular,FAP,1,1,7,34786.0,3.392734914050009,0.14285714285714285
p017,Normal,Vascular,FN1,15,3,7,34786.0,6.0689068548801,0.42857142857142855
p017,Normal,Vascular,INHBA,0,0,7,34786.0,0.0,0.0
p017,Normal,Vascular,KRT19,0,0,7,34786.0,0.0,0.0
p017,Normal,Vascular,MMP2,0,0,7,34786.0,0.0,0.0
p017,Normal,Vascular,MMP9,0,0,7,34786.0,0.0,0.0
p017,Normal,Vascular,PDPN,0,0,7,34786.0,0.0,0.0
p017,Normal,Vascular,PECAM1,74,7,7,34786.0,7.663075335827928,1.0
p017,Normal,Vascular,POSTN,2,1,7,34786.0,4.068930925655905,0.14285714285714285
p017,Normal,Vascular,PTPRC,0,0,7,34786.0,0.0,0.0
p017,Normal,Vascular,TAGLN,3,1,7,34786.0,4.4686811833132385,0.14285714285714285
p017,Normal,Vascular,TGFB1,5,4,7,34786.0,4.974911294780823,0.5714285714285714
p017,Normal,Vascular,THY1,5,1,7,34786.0,4.974911294780823,0.14285714285714285
p017,Normal,Vascular,VWF,45,6,7,34786.0,7.165975485360927,0.8571428571428571
p017,Normal,Vascular,WNT2,0,0,7,34786.0,0.0,0.0
p017,Normal,Vascular,WNT5A,0,0,7,34786.0,0.0,0.0
p017,Tumor,CAF_like,ACTA2,2175,201,402,1562672.0,7.239104978861851,0.5
p017,Tumor,CAF_like,CLDN1,68,27,402,1562672.0,3.7958309250592315,0.06716417910447761
p017,Tumor,CAF_like,CLDN2,2,1,402,1562672.0,0.8241136485609869,0.0024875621890547263
p017,Tumor,CAF_like,CLDN4,74,23,402,1562672.0,3.878565228063733,0.05721393034825871
p017,Tumor,CAF_like,CLDN7,5,3,402,1562672.0,1.435000660528027,0.007462686567164179
p017,Tumor,CAF_like,COL1A1,4541,333,402,1562672.0,7.974849420413015,0.8283582089552238
p017,Tumor,CAF_like,COL1A2,5606,339,402,1562672.0,8.185474266221945,0.8432835820895522
p017,Tumor,CAF_like,COL3A1,5904,336,402,1562672.0,8.237252834905421,0.835820895522388
p017,Tumor,CAF_like,CXCL12,106,78,402,1562672.0,4.231676496470727,0.19402985074626866
p017,Tumor,CAF_like,EPCAM,34,9,402,1562672.0,3.124899371860153,0.022388059701492536
p017,Tumor,CAF_like,FAP,152,94,402,1562672.0,4.58771159377583,0.23383084577114427
p017,Tumor,CAF_like,FN1,988,247,402,1562672.0,6.450865923505763,0.6144278606965174
p017,Tumor,CAF_like,INHBA,5,5,402,1562672.0,1.435000660528027,0.012437810945273632
p017,Tumor,CAF_like,KRT19,168,25,402,1562672.0,4.6868254282238055,0.06218905472636816
p017,Tumor,CAF_like,MMP2,887,257,402,1562672.0,6.343208005396914,0.6393034825870647
p017,Tumor,CAF_like,MMP9,4,2,402,1562672.0,1.2696813917925573,0.004975124378109453
p017,Tumor,CAF_like,PDPN,138,92,402,1562672.0,4.4921165854523055,0.22885572139303484
p017,Tumor,CAF_like,PECAM1,17,9,402,1562672.0,2.4747555059431945,0.022388059701492536
p017,Tumor,CAF_like,POSTN,1014,112,402,1562672.0,6.476800917957188,0.27860696517412936
p017,Tumor,CAF_like,PTPRC,57,28,402,1562672.0,3.6237003204573512,0.06965174129353234
p017,Tumor,CAF_like,TAGLN,3377,265,402,1562672.0,7.678808476494306,0.6592039800995025
p017,Tumor,CAF_like,TGFB1,39,35,402,1562672.0,3.2564510582550574,0.08706467661691543
p017,Tumor,CAF_like,THY1,1149,232,402,1562672.0,6.601609205128805,0.5771144278606966
p017,Tumor,CAF_like,VWF,11,2,402,1562672.0,2.084332700697794,0.004975124378109453
p017,Tumor,CAF_like,WNT2,10,6,402,1562672.0,2.0013848018335163,0.014925373134328358
p017,Tumor,CAF_like,WNT5A,122,69,402,1562672.0,4.370351316367899,0.17164179104477612
p017,Tumor,Epithelial,ACTA2,50,43,1775,7940696.0,1.9874190758476171,0.024225352112676058
p017,Tumor,Epithelial,CLDN1,181,120,1775,7940696.0,3.1694322591952306,0.0676056338028169
p017,Tumor,Epithelial,CLDN2,131,69,1775,7940696.0,2.8620462657606582,0.038873239436619716
p017,Tumor,Epithelial,CLDN4,8259,1525,1775,7940696.0,6.948018862797149,0.8591549295774648
p017,Tumor,Epithelial,CLDN7,332,281,1775,7940696.0,3.7567702500191555,0.15830985915492957
p017,Tumor,Epithelial,COL1A1,49,35,1775,7940696.0,1.970009376320145,0.01971830985915493
p017,Tumor,Epithelial,COL1A2,20,14,1775,7940696.0,1.2580833351930154,0.007887323943661971
p017,Tumor,Epithelial,COL3A1,19,9,1775,7940696.0,1.221637076989718,0.0050704225352112674
p017,Tumor,Epithelial,CXCL12,9,7,1775,7940696.0,0.7577178457183481,0.003943661971830986
p017,Tumor,Epithelial,EPCAM,6409,1398,1775,7940696.0,6.694695827157994,0.7876056338028169
p017,Tumor,Epithelial,FAP,4,4,1775,7940696.0,0.4079514688747747,0.0022535211267605635
p017,Tumor,Epithelial,FN1,12,8,1775,7940696.0,0.9207617397905926,0.004507042253521127
p017,Tumor,Epithelial,INHBA,0,0,1775,7940696.0,0.0,0.0
p017,Tumor,Epithelial,KRT19,20423,1522,1775,7940696.0,7.852804802739576,0.8574647887323944
p017,Tumor,Epithelial,MMP2,5,5,1775,7940696.0,0.48837614548609715,0.0028169014084507044
p017,Tumor,Epithelial,MMP9,4,4,1775,7940696.0,0.4079514688747747,0.0022535211267605635
p017,Tumor,Epithelial,PDPN,0,0,1775,7940696.0,0.0,0.0
p017,Tumor,Epithelial,PECAM1,11,10,1775,7940696.0,0.8693119058587441,0.005633802816901409
p017,Tumor,Epithelial,POSTN,2,2,1775,7940696.0,0.22463610948982604,0.0011267605633802818
p017,Tumor,Epithelial,PTPRC,124,73,1775,7940696.0,2.8103516200577814,0.04112676056338028
p017,Tumor,Epithelial,TAGLN,117,97,1775,7940696.0,2.7558382638757446,0.05464788732394366
p017,Tumor,Epithelial,TGFB1,34,30,1775,7940696.0,1.664255691623898,0.016901408450704224
p017,Tumor,Epithelial,THY1,5,4,1775,7940696.0,0.48837614548609715,0.0022535211267605635
p017,Tumor,Epithelial,VWF,5,5,1775,7940696.0,0.48837614548609715,0.0028169014084507044
p017,Tumor,Epithelial,WNT2,0,0,1775,7940696.0,0.0,0.0
p017,Tumor,Epithelial,WNT5A,15,15,1775,7940696.0,1.0609115224103256,0.008450704225352112
p017,Tumor,Immune,ACTA2,31,29,3192,13161205.0,1.2105732016793693,0.009085213032581453
p017,Tumor,Immune,CLDN1,8,8,3192,13161205.0,0.4748960653837546,0.002506265664160401
p017,Tumor,Immune,CLDN2,3,2,3192,13161205.0,0.2053401300898,0.0006265664160401002
p017,Tumor,Immune,CLDN4,178,105,3192,13161205.0,2.6758435902552296,0.03289473684210526
p017,Tumor,Immune,CLDN7,4,4,3192,13161205.0,0.2653778259847629,0.0012531328320802004
p017,Tumor,Immune,COL1A1,25,19,3192,13161205.0,1.0645459365947947,0.005952380952380952
p017,Tumor,Immune,COL1A2,30,29,3192,13161205.0,1.187668572315118,0.009085213032581453
p017,Tumor,Immune,COL3A1,17,12,3192,13161205.0,0.8292830088676697,0.0037593984962406013
p017,Tumor,Immune,CXCL12,9,7,3192,13161205.0,0.5210697506021469,0.0021929824561403508
p017,Tumor,Immune,EPCAM,71,48,3192,13161205.0,1.8554605797978136,0.015037593984962405
p017,Tumor,Immune,FAP,2,2,3192,13161205.0,0.14146637548868374,0.0006265664160401002
p017,Tumor,Immune,FN1,135,23,3192,13161205.0,2.4210274169092836,0.0072055137844611525
p017,Tumor,Immune,INHBA,0,0,3192,13161205.0,0.0,0.0
p017,Tumor,Immune,KRT19,344,174,3192,13161205.0,3.3009137474265158,0.05451127819548872
p017,Tumor,Immune,MMP2,6,6,3192,13161205.0,0.3756141749507673,0.0018796992481203006
p017,Tumor,Immune,MMP9,288,62,3192,13161205.0,3.13037219911443,0.019423558897243107
p017,Tumor,Immune,PDPN,5,4,3192,13161205.0,0.3220142385424626,0.0012531328320802004
p017,Tumor,Immune,PECAM1,376,291,3192,13161205.0,3.386720179460355,0.09116541353383459
p017,Tumor,Immune,POSTN,8,3,3192,13161205.0,0.4748960653837546,0.0009398496240601503
p017,Tumor,Immune,PTPRC,4667,1922,3192,13161205.0,5.873814346776415,0.6021303258145363
p017,Tumor,Immune,TAGLN,53,50,3192,13161205.0,1.6148207769167162,0.015664160401002505
p017,Tumor,Immune,TGFB1,627,540,3192,13161205.0,3.8844465403942032,0.16917293233082706
p017,Tumor,Immune,THY1,7,7,3192,13161205.0,0.4264867261874358,0.0021929824561403508
p017,Tumor,Immune,VWF,5,4,3192,13161205.0,0.3220142385424626,0.0012531328320802004
p017,Tumor,Immune,WNT2,0,0,3192,13161205.0,0.0,0.0
p017,Tumor,Immune,WNT5A,21,14,3192,13161205.0,0.9538171564189943,0.0043859649122807015
p017,Tumor,Other_stromal,ACTA2,3,2,33,61246.0,3.911678760439896,0.06060606060606061
p017,Tumor,Other_stromal,CLDN1,0,0,33,61246.0,0.0,0.0
p017,Tumor,Other_stromal,CLDN2,0,0,33,61246.0,0.0,0.0
p017,Tumor,Other_stromal,CLDN4,3,2,33,61246.0,3.911678760439896,0.06060606060606061
p017,Tumor,Other_stromal,CLDN7,0,0,33,61246.0,0.0,0.0
p017,Tumor,Other_stromal,COL1A1,65,26,33,61246.0,6.968185810226517,0.7878787878787878
p017,Tumor,Other_stromal,COL1A2,71,22,33,61246.0,7.056398862729347,0.6666666666666666
p017,Tumor,Other_stromal,COL3A1,30,13,33,61246.0,6.196093571710539,0.3939393939393939
p017,Tumor,Other_stromal,CXCL12,2,1,33,61246.0,3.5161673921320338,0.030303030303030304
p017,Tumor,Other_stromal,EPCAM,1,1,33,61246.0,2.8523004273084394,0.030303030303030304
p017,Tumor,Other_stromal,FAP,1,1,33,61246.0,2.8523004273084394,0.030303030303030304
p017,Tumor,Other_stromal,FN1,24,13,33,61246.0,5.9734592342165795,0.3939393939393939
p017,Tumor,Other_stromal,INHBA,1,1,33,61246.0,2.8523004273084394,0.030303030303030304
p017,Tumor,Other_stromal,KRT19,0,0,33,61246.0,0.0,0.0
